t_sec,read_us,"amd_smi:::power_current:device=1"
94.050627,574.074,507
94.052628,571.215,506
94.054627,573.634,506
94.056628,571.714,506
94.058639,586.124,506
94.060628,571.574,506
94.062628,574.604,506
94.064627,571.674,506
94.066629,575.344,506
94.068637,581.304,506
94.070628,574.344,506
94.072628,572.004,506
94.074628,574.654,506
94.076628,571.734,506
94.078628,573.875,506
94.080641,585.774,506
94.082628,574.754,506
94.084629,573.164,506
94.086629,575.194,506
94.088629,571.974,506
94.090639,585.304,506
94.092629,573.134,506
94.094629,575.474,506
94.096629,573.424,506
94.098629,575.635,506
94.100639,583.494,506
94.102629,575.664,506
94.104629,570.404,506
94.106629,574.884,506
94.108630,575.225,506
94.110634,580.324,506
94.112630,574.884,506
94.114632,578.774,506
94.116631,574.734,506
94.118631,577.265,506
94.120631,575.414,506
94.122644,589.034,506
94.124630,573.974,506
94.126643,589.204,506
94.128636,580.395,506
94.130632,578.124,506
94.132641,584.404,506
94.134630,576.284,506
94.136631,573.894,506
94.138631,578.095,506
94.140631,577.034,506
94.142640,586.514,506
94.144632,576.224,506
94.146630,576.174,506
94.148631,576.055,506
94.150635,581.084,506
94.152632,576.494,506
94.154645,590.645,506
94.156632,576.484,506
94.158635,581.825,506
94.160632,575.784,506
94.162633,579.364,506
94.164645,588.855,506
94.166633,579.264,506
94.168636,576.885,506
94.170632,578.454,506
94.172633,577.204,506
94.174643,588.785,506
94.176633,577.334,506
94.178633,579.875,506
94.180633,577.604,506
94.182629,575.484,506
94.184632,575.805,506
94.186632,578.274,506
94.188637,581.205,506
94.190632,578.724,506
94.192633,577.414,506
94.194632,578.545,506
94.196647,590.584,506
94.198633,579.364,506
94.200633,577.804,506
94.202635,581.534,506
94.204634,578.435,506
94.206643,589.774,506
94.208635,578.944,506
94.210633,579.214,506
94.212635,579.254,506
94.214634,580.325,506
94.216638,582.024,506
94.218634,580.204,506
94.220635,578.894,506
94.222633,579.894,506
94.224634,578.375,506
94.226633,579.514,506
94.229000,943.737,506
94.230645,591.644,506
94.232635,578.224,506
94.234635,580.845,506
94.236634,578.274,506
94.238646,591.084,506
94.240631,575.904,506
94.242634,580.434,506
94.244635,579.205,506
94.246635,581.244,506
94.248647,590.914,506
94.250632,578.804,506
94.252632,575.034,506
94.254635,581.795,506
94.256636,580.054,506
94.258637,583.664,506
94.260632,576.274,506
94.262632,578.064,506
94.264636,580.005,506
94.266636,582.244,506
94.268635,578.604,506
94.270650,596.335,506
94.272633,577.004,506
94.274637,583.685,506
94.276636,580.214,506
94.278636,581.944,506
94.280648,592.235,506
94.282634,579.344,506
94.284636,580.365,506
94.286633,579.904,506
94.288637,580.574,506
94.290642,588.765,506
94.292634,577.724,506
94.294637,583.545,506
94.296634,577.924,506
94.298634,580.874,506
94.300638,581.925,506
94.302634,580.674,506
94.304634,577.945,506
94.306634,580.374,506
94.308638,582.054,506
94.310635,580.945,506
94.312649,593.324,506
94.314637,582.955,506
94.316639,582.434,506
94.318638,584.264,506
94.320635,579.685,506
94.322649,595.634,506
94.324638,582.595,506
94.326638,584.664,506
94.328639,583.034,506
94.330638,583.265,506
94.332654,598.374,506
94.334653,598.825,506
94.336640,586.264,506
94.338639,582.224,506
94.340636,581.345,506
94.342635,581.234,506
94.344653,598.874,506
94.346640,584.054,506
94.348636,582.074,506
94.350636,580.685,506
94.352637,583.104,506
94.354645,588.384,506
94.356637,582.894,506
94.358638,581.754,506
94.360641,585.655,506
94.362637,580.254,506
94.364650,594.914,506
94.366641,582.574,506
94.368636,581.194,506
94.370637,580.225,506
94.372637,583.184,506
94.374641,585.354,506
94.376637,583.124,506
94.378637,580.864,506
94.380637,583.385,506
94.382638,581.664,506
94.384637,583.734,506
94.386647,591.384,506
94.388638,584.184,506
94.390639,582.665,506
94.392637,582.624,506
94.394643,586.344,506
94.396652,595.554,506
94.398639,582.944,506
94.400639,584.935,506
94.402639,583.754,506
94.404643,588.564,506
94.406644,588.464,506
94.408638,584.264,506
94.410640,583.665,506
94.412638,584.134,506
94.414639,582.494,506
94.416642,588.005,506
94.418653,597.084,506
94.420639,584.745,506
94.422639,583.614,506
94.424639,584.784,506
94.426640,584.475,506
94.428641,584.124,506
94.430639,583.655,506
94.432639,585.074,506
94.434639,584.094,506
94.436657,603.445,506
94.438658,600.614,506
94.440639,584.305,505
94.442640,582.884,497
94.444640,583.174,489
94.446640,584.035,482
94.448645,588.374,475
94.450640,582.885,467
94.452639,585.224,462
94.454640,584.654,463
94.456639,585.395,464
94.458642,586.314,464
94.460649,595.815,465
94.462640,584.834,466
94.464639,585.354,467
94.466641,585.745,468
94.468640,585.514,468
94.470646,590.385,469
94.472640,585.674,470
94.474641,585.194,471
94.476639,584.715,471
94.478641,585.254,472
94.480641,587.224,473
94.482640,584.694,473
94.484641,586.744,474
94.486643,586.795,475
94.488643,587.334,475
94.490647,591.404,476
94.492642,589.004,477
94.494641,584.584,477
94.496640,586.075,478
94.498642,585.354,478
94.500641,586.664,479
94.502649,593.294,479
94.504642,587.494,480
94.506642,586.835,481
94.508642,588.664,481
94.510642,587.344,482
94.512644,590.404,482
94.514641,586.334,483
94.516639,585.395,483
94.518644,588.834,484
94.520643,588.414,484
94.522644,587.444,484
94.524640,586.684,485
94.526641,585.245,485
94.528640,586.324,486
94.530642,585.634,486
94.532640,585.974,487
94.534659,602.684,487
94.536640,586.215,487
94.538650,594.244,488
94.540657,601.594,488
94.542645,588.894,489
94.544649,594.124,489
94.546641,585.525,489
94.548640,586.184,490
94.550642,585.744,490
94.552641,587.375,490
94.554645,589.064,491
94.556641,586.675,491
94.558641,586.094,491
94.560640,586.774,492
94.562642,585.895,492
94.564644,588.604,492
94.566641,585.285,492
94.568641,586.684,493
94.570642,586.714,493
94.572641,586.545,493
94.574644,586.004,494
94.576656,601.405,494
94.578642,587.214,494
94.580642,586.114,494
94.582642,585.715,495
94.584641,587.104,495
94.586650,594.045,495
94.588644,586.424,495
94.590645,588.314,495
94.592647,590.395,496
94.594643,587.204,496
94.596647,591.605,496
94.598643,586.564,496
94.600643,590.014,496
94.602643,586.275,497
94.604643,590.014,497
94.606643,587.455,497
94.608663,608.584,497
94.610643,586.884,497
94.612643,589.595,498
94.614644,588.044,498
94.616644,589.685,498
94.618653,596.444,498
94.620645,587.574,498
94.622644,588.265,498
94.624644,590.294,499
94.626643,587.224,499
94.628649,594.304,499
94.630644,588.034,499
94.632644,589.005,499
94.634644,588.854,499
94.636644,589.464,499
94.638647,591.574,500
94.640644,590.804,500
94.642665,609.525,500
94.644668,611.544,500
94.646649,594.774,500
94.648645,589.804,500
94.650659,604.614,500
94.652645,587.225,500
94.654646,591.314,501
94.656646,591.384,501
94.658645,590.944,501
94.660655,599.044,501
94.662645,591.295,501
94.664645,589.334,501
94.666645,590.824,501
94.668646,589.244,501
94.670650,595.544,501
94.672647,590.815,502
94.674646,591.934,502
94.676647,591.204,502
94.678646,592.794,502
94.680647,591.994,502
94.682646,592.575,502
94.684647,592.464,502
94.686646,592.604,502
94.688646,592.904,502
94.690647,592.984,502
94.692657,600.075,503
94.694647,592.104,503
94.696647,590.764,503
94.698648,593.995,503
94.700648,591.784,503
94.702653,598.135,503
94.704648,591.534,503
94.706647,593.064,503
94.708647,591.265,503
94.710647,593.354,503
94.712650,595.425,503
94.714649,594.354,503
94.716648,592.104,503
94.718648,592.675,503
94.720648,591.534,503
94.722648,594.585,504
94.724663,606.684,504
94.726648,593.974,504
94.728648,592.925,504
94.730648,594.734,504
94.732648,593.125,504
94.734659,605.274,504
94.736649,592.844,504
94.738650,594.305,504
94.740649,592.714,504
94.742649,595.425,504
94.744655,599.434,504
94.746672,614.804,504
94.748659,603.275,504
94.750649,595.624,504
94.752650,594.515,504
94.754651,597.194,504
94.756650,594.344,504
94.758650,596.365,504
94.760650,594.014,504
94.762650,595.965,504
94.764650,595.554,504
94.766664,610.054,504
94.768650,593.855,504
94.770650,596.394,505
94.772651,594.784,505
94.774650,597.094,505
94.776656,600.144,505
94.778651,597.635,505
94.780651,590.664,505
94.782651,597.295,505
94.784651,597.074,505
94.786655,601.514,505
94.788651,595.145,505
94.790652,598.564,505
94.792651,595.554,505
94.794652,598.034,505
94.796652,596.284,505
94.798671,617.345,505
94.800652,595.464,505
94.802652,598.614,505
94.804653,597.184,505
94.806652,598.035,505
94.808662,606.205,505
94.810653,599.294,505
94.812653,598.114,505
94.814652,597.954,506
94.816653,597.305,506
94.818658,604.255,506
94.820653,597.384,506
94.822652,598.904,506
94.824652,596.564,506
94.826654,600.295,506
94.828655,599.335,506
94.830654,600.694,506
94.832653,597.904,506
94.834653,599.635,506
94.836653,597.075,506
94.838654,598.955,506
94.840669,612.674,506
94.842653,599.664,506
94.844654,597.575,506
94.846653,600.085,506
94.848663,607.715,506
94.851033,978.997,506
94.852654,596.434,506
94.854654,600.165,506
94.856653,598.134,506
94.858655,601.725,506
94.860659,603.744,506
94.862654,601.094,506
94.864655,598.905,506
94.866654,600.964,506
94.868656,599.935,506
94.870656,602.074,506
94.872655,598.444,506
94.874654,600.915,506
94.876656,599.454,506
94.878655,601.655,506
94.880654,598.454,506
94.882667,613.075,506
94.884656,600.345,506
94.886655,602.034,506
94.888656,599.715,506
94.890656,602.834,506
94.892662,606.545,506
94.894657,603.055,506
94.896657,600.504,506
94.898657,603.785,506
94.900656,600.294,506
94.902659,605.505,506
94.904657,600.595,506
94.906656,602.934,506
94.908658,601.505,506
94.910656,598.834,506
94.912658,601.665,506
94.914671,617.405,506
94.916657,600.314,506
94.918657,603.465,506
94.920657,601.834,506
94.922658,602.655,506
94.924668,611.545,506
94.926658,604.264,506
94.928657,601.134,506
94.930657,603.784,506
94.932657,601.735,506
94.934663,608.985,506
94.936657,601.724,506
94.938659,605.074,506
94.940659,603.034,506
94.942658,604.535,506
94.944661,605.085,506
94.946659,605.444,506
94.948659,603.234,506
94.950659,606.194,506
94.952669,613.285,506
94.954671,616.015,506
94.956673,617.874,506
94.958659,602.404,506
94.960659,605.534,506
94.962660,604.415,506
94.964659,605.635,506
94.966669,613.304,506
94.968660,604.065,506
94.970659,604.504,506
94.972661,607.305,506
94.974660,603.855,506
94.976664,606.054,506
94.978660,604.265,506
94.980660,606.735,506
94.982661,605.405,506
94.984661,606.285,506
94.986662,605.304,506
94.988661,607.825,506
94.990660,604.735,506
94.992661,607.025,506
94.994662,605.195,506
94.996662,608.294,506
94.998671,614.925,506
95.000661,603.625,506
95.002662,605.764,506
95.004662,607.805,506
95.006661,605.314,506
95.008666,612.935,506
95.010662,603.445,506
95.012662,608.584,506
95.014662,606.475,506
95.016663,608.734,506
95.018665,608.745,506
95.020662,608.015,506
95.022662,605.464,506
95.024662,607.535,506
95.026663,609.614,506
95.028662,608.225,506
95.030677,622.605,507
95.032663,609.434,507
95.034664,609.325,507
95.036663,609.164,507
95.038663,609.855,507
95.040672,618.015,507
95.042663,609.254,507
95.044663,608.985,507
95.046663,609.514,507
95.048663,608.585,507
95.050667,613.615,507
95.052664,610.644,507
95.054664,610.295,507
95.056681,626.564,507
95.058671,616.455,506
95.060665,609.475,506
95.062665,610.864,506
95.064664,607.985,506
95.066664,609.884,506
95.068665,608.775,506
95.070665,611.725,506
95.072675,619.784,506
95.074664,611.215,506
95.076666,609.494,506
95.078665,611.775,507
95.080664,608.135,507
95.082674,620.794,507
95.084665,608.565,507
95.086666,612.714,507
95.088665,609.205,507
95.090665,611.765,507
95.092669,612.624,507
95.094666,612.075,507
95.096666,610.694,507
95.098666,612.535,507
95.100667,611.465,507
95.102666,612.464,507
95.104681,624.915,507
95.106666,612.984,507
95.108667,610.485,507
95.110667,612.455,507
95.112667,611.774,507
95.114676,621.435,507
95.116667,611.195,507
95.118667,613.815,507
95.120667,610.685,507
95.122668,614.144,507
95.124671,614.775,507
95.126668,613.855,507
95.128668,613.205,507
95.130668,614.285,507
95.132668,612.674,507
95.134670,616.105,507
95.136668,612.345,507
95.138667,613.804,507
95.140669,612.635,507
95.142669,615.214,507
95.144668,611.955,507
95.146682,629.105,507
95.148668,612.004,507
95.150669,614.875,507
95.152668,612.194,507
95.154668,615.105,507
95.156678,621.985,507
95.158675,622.134,507
95.160682,627.005,507
95.162669,614.544,507
95.164669,615.365,507
95.166674,620.295,507
95.168670,616.334,507
95.170669,615.435,507
95.172669,616.124,507
95.174669,615.065,507
95.176671,613.675,507
95.178670,615.334,507
95.180670,615.535,507
95.182671,616.914,507
95.184670,615.285,507
95.186670,616.915,507
95.188681,627.504,507
95.190670,616.065,507
95.192670,614.964,507
95.194671,616.035,507
95.196670,616.455,507
95.198676,622.174,507
95.200670,616.845,507
95.202671,617.534,507
95.204671,617.795,507
95.206672,618.485,507
95.208674,615.064,507
95.210671,616.865,507
95.212671,617.224,507
95.214672,617.815,507
95.216672,618.525,507
95.218672,618.284,507
95.220686,632.315,507
95.222672,618.724,507
95.224671,617.945,507
95.226673,619.005,507
95.228672,617.684,507
95.230682,628.965,507
95.232672,618.654,507
95.234672,618.595,507
95.236673,619.065,507
95.238673,619.734,507
95.240677,623.515,507
95.242672,614.294,507
95.244673,618.735,507
95.246672,619.125,507
95.248673,619.584,507
95.250675,621.165,507
95.252675,620.784,507
95.254673,619.315,507
95.256674,619.995,507
95.258675,621.384,507
95.260674,620.765,507
95.262693,639.845,507
95.264678,621.885,507
95.266674,620.355,507
95.268673,619.664,506
95.270674,620.375,506
95.272680,626.075,506
95.274674,619.805,507
95.276674,617.135,507
95.278674,619.834,506
95.280675,621.355,507
95.282679,625.445,507
95.284675,621.794,507
95.286674,620.725,507
95.288675,621.844,507
95.290675,621.985,507
95.292676,622.075,507
95.294690,635.104,507
95.296676,622.755,507
95.298675,621.254,507
95.300676,622.605,507
95.302676,622.465,507
95.304686,632.444,507
95.306676,622.025,507
95.308675,621.884,507
95.310676,618.795,507
95.312677,621.795,507
95.314682,627.094,507
95.316676,622.384,507
95.318676,622.304,507
95.320677,623.585,507
95.322677,622.005,507
95.324678,624.994,507
95.326677,623.975,507
95.328676,622.724,507
95.330677,620.825,507
95.332676,623.205,507
95.334676,622.944,507
95.336692,638.415,507
95.338677,623.334,507
95.340678,623.115,507
95.342677,622.345,507
95.344677,623.964,507
95.346687,633.645,507
95.348679,625.204,507
95.350679,624.775,507
95.352678,624.955,507
95.354678,624.374,507
95.356682,628.785,507
95.358678,624.394,507
95.360678,624.635,507
95.362679,625.325,506
95.364678,623.354,506
95.366699,644.545,506
95.368678,624.094,506
95.370678,622.385,506
95.372679,625.965,506
95.374679,623.194,506
95.376680,621.975,506
95.378689,633.444,506
95.380680,626.395,506
95.382679,623.325,506
95.384680,626.824,506
95.386680,624.815,506
95.388686,632.194,506
95.390679,623.135,506
95.392680,626.915,506
95.394679,623.064,506
95.396681,627.245,506
95.398683,627.105,506
95.400680,625.955,506
95.402681,625.235,507
95.404681,627.494,507
95.406681,625.215,507
95.408680,626.675,507
95.410695,635.665,507
95.412681,627.735,507
95.414681,627.014,507
95.416680,627.045,507
95.418682,625.665,507
95.420690,634.965,507
95.422681,622.685,507
95.424682,628.294,507
95.426682,627.895,507
95.428681,627.495,507
95.430686,630.684,507
95.432682,627.645,507
95.434681,624.534,507
95.436682,628.835,507
95.438682,626.005,507
95.440683,629.734,507
95.442682,626.144,507
95.444683,629.644,507
95.446682,625.975,507
95.448682,627.095,507
95.450683,627.114,507
95.452693,639.275,507
95.454683,627.424,507
95.456682,629.075,507
95.458683,627.115,507
95.460683,629.584,507
95.462689,633.795,507
95.464683,629.334,507
95.466683,626.865,507
95.468684,630.755,507
95.470692,636.874,507
95.472687,632.765,507
95.474683,629.934,507
95.476685,627.265,507
95.478684,629.905,507
95.480685,631.584,507
95.482685,631.275,507
95.484698,644.184,507
95.486685,631.365,507
95.488684,630.525,507
95.490685,631.624,507
95.492685,630.995,507
95.494697,642.764,507
95.496684,630.435,507
95.498685,631.445,507
95.500684,630.974,507
95.502686,631.395,507
95.504691,637.694,507
95.506685,631.765,507
95.508686,631.255,507
95.510685,630.464,507
95.512685,630.475,507
95.514688,633.764,507
95.516686,632.975,507
95.518687,633.985,507
95.520687,632.964,507
95.522686,632.745,507
95.524687,632.924,507
95.526700,647.005,507
95.528686,632.175,507
95.530686,632.484,507
95.532686,632.845,507
95.534686,632.214,507
95.536696,642.565,507
95.538687,633.635,507
95.540688,633.844,507
95.542688,634.275,507
95.544687,632.825,507
95.546691,636.965,507
95.548687,633.465,507
95.550687,633.704,507
95.552687,633.245,507
95.554688,634.565,507
95.556689,635.495,507
95.558688,634.535,507
95.560687,632.774,507
95.562688,634.185,507
95.564688,635.055,507
95.566688,634.435,507
95.568698,644.745,507
95.570688,634.264,507
95.572690,635.865,507
95.574689,631.125,507
95.576689,633.975,507
95.578694,640.445,507
95.580689,635.694,507
95.582689,635.715,507
95.584689,634.995,507
95.586689,635.384,507
95.588693,638.915,507
95.590689,635.424,507
95.592690,633.265,507
95.594690,636.365,507
95.596690,636.174,507
95.598690,636.324,507
95.600704,650.295,507
95.602689,635.845,507
95.604691,637.025,507
95.606690,636.004,507
95.608691,633.194,507
95.610699,645.605,507
95.612691,636.915,507
95.614690,637.065,507
95.616690,637.054,507
95.618690,636.865,507
95.620696,641.865,507
95.622691,637.005,507
95.624691,636.505,507
95.626691,637.044,507
95.628692,638.215,507
95.630693,639.735,507
95.632691,637.235,507
95.634691,638.245,507
95.636692,637.964,507
95.638691,637.875,507
95.640692,638.675,507
95.642704,649.245,507
95.644691,637.945,507
95.646692,638.404,507
95.648692,638.605,507
95.650693,639.285,507
95.652700,646.815,507
95.654692,638.035,507
95.656692,638.194,507
95.658692,638.535,507
95.660693,639.614,507
95.662696,642.205,507
95.664693,639.145,507
95.666693,639.694,507
95.668694,639.935,507
95.670693,638.744,507
95.672694,640.615,507
95.674713,659.315,507
95.676701,646.794,507
95.678693,639.205,507
95.680693,638.035,507
95.682693,639.575,507
95.684703,649.235,507
95.686693,639.715,507
95.688693,639.255,507
95.690694,639.615,507
95.692693,640.095,507
95.694700,646.485,507
95.696693,639.175,507
95.698694,640.535,507
95.700695,641.615,507
95.702694,640.335,507
95.704697,641.875,507
95.706694,639.945,507
95.708695,641.475,507
95.710695,640.485,507
95.712695,640.855,507
95.714695,641.294,507
95.716709,654.595,507
95.718696,642.285,507
95.720696,640.335,507
95.722695,641.375,507
95.724695,641.774,507
95.726704,650.955,507
95.728696,642.595,507
95.730696,642.015,507
95.732697,643.434,507
95.734695,642.184,507
95.736701,647.295,507
95.738696,642.115,507
95.740696,642.345,507
95.742697,643.424,507
95.744697,644.074,507
95.746698,643.805,507
95.748697,643.675,507
95.750696,642.005,507
95.752697,643.435,507
95.754697,643.145,505
95.756696,642.705,497
95.758708,653.145,490
95.760698,642.785,482
95.762698,644.235,475
95.764697,642.295,468
95.766698,644.255,461
95.768704,648.265,454
95.770698,644.035,455
95.772698,644.615,456
95.774698,644.845,457
95.776699,645.205,458
95.778701,647.045,459
95.780716,662.585,459
95.782699,645.125,460
95.784699,644.885,461
95.786698,642.925,462
95.788700,645.775,463
95.790713,656.985,464
95.792698,644.395,465
95.794698,642.645,466
95.796699,645.275,466
95.798700,644.555,467
95.800708,654.355,468
95.802698,642.185,469
95.804699,645.285,470
95.806699,644.204,470
95.808700,646.375,471
95.810704,647.715,472
95.812700,646.855,472
95.814699,643.215,473
95.816700,646.554,474
95.818699,643.065,474
95.820703,648.565,475
95.822701,644.815,476
95.824701,647.595,476
95.826700,644.655,477
95.828700,646.295,477
95.830701,645.184,478
95.832712,658.815,479
95.834701,641.735,479
95.836700,646.715,480
95.838702,645.905,480
95.840702,647.244,481
95.842711,654.845,481
95.844701,646.565,482
95.846701,644.805,482
95.848701,647.565,483
95.850701,645.064,483
95.852705,651.815,484
95.854702,645.985,484
95.856701,647.855,485
95.858701,645.225,485
95.860703,648.954,486
95.862702,646.635,486
95.864722,669.045,486
95.866702,645.945,487
95.868702,644.065,487
95.870702,645.554,488
95.872702,648.555,488
95.874712,656.185,488
95.876702,648.665,489
95.878703,646.725,489
95.880703,649.194,490
95.882704,647.635,490
95.884712,657.645,490
95.886703,646.565,491
95.888704,650.435,491
95.890703,647.134,491
95.892704,648.965,492
95.894708,652.025,492
95.896704,650.535,492
95.898703,647.845,492
95.900704,650.745,493
95.902705,648.505,493
95.904703,649.675,493
95.906719,662.655,494
95.908704,650.595,494
95.910704,648.115,494
95.912705,651.135,494
95.914704,648.385,495
95.916713,657.775,495
95.918705,649.175,495
95.920704,650.005,495
95.922705,647.755,496
95.924706,652.015,496
95.926709,654.605,496
95.928705,650.995,496
95.930705,649.575,496
95.932705,651.165,497
95.934705,649.325,497
95.936707,652.425,497
95.938705,649.325,497
95.940705,651.995,497
95.942706,650.564,498
95.944706,651.475,498
95.946707,650.674,498
95.948718,663.805,498
95.950706,650.585,498
95.952706,652.114,499
95.954706,649.475,499
95.956706,652.904,499
95.958712,655.685,499
95.960707,652.355,499
95.962707,650.585,499
95.964706,652.665,500
95.966707,650.324,500
95.968711,657.845,500
95.970707,650.335,500
95.972708,653.855,500
95.974707,651.385,500
95.976707,653.544,500
95.978708,651.205,501
95.980722,668.795,501
95.982707,651.175,501
95.984707,653.695,501
95.986708,652.444,501
95.988708,654.095,501
95.990717,662.885,501
95.992709,655.435,501
95.994708,653.995,502
95.996709,655.114,502
95.998709,655.595,502
96.000714,660.695,502
96.002709,655.855,502
96.004709,655.565,502
96.006709,655.774,502
96.008709,655.165,502
96.010711,656.715,502
96.012709,654.465,502
96.014709,655.535,503
96.016709,655.224,503
96.018709,655.895,503
96.020709,655.065,503
96.022721,666.935,503
96.024710,656.145,503
96.026709,655.444,503
96.028710,656.485,503
96.030710,656.175,503
96.032720,666.725,503
96.034711,657.655,503
96.036710,656.825,504
96.038710,656.135,504
96.040710,656.885,504
96.042714,660.135,504
96.044711,657.535,504
96.046711,656.964,504
96.048710,656.015,504
96.050712,658.095,504
96.052713,659.425,504
96.054731,677.765,504
96.056712,657.395,504
96.058712,658.745,504
96.060711,657.545,504
96.062712,658.945,504
96.064721,668.085,505
96.066711,657.765,505
96.068712,657.885,505
96.070713,658.915,504
96.072712,658.474,504
96.074717,663.455,504
96.076713,659.765,504
96.078712,658.705,504
96.080712,657.465,505
96.082713,658.944,505
96.084716,661.785,505
96.086714,660.085,505
96.088713,659.654,505
96.090713,658.425,505
96.092712,658.134,505
96.094713,656.115,505
96.096727,673.415,505
96.098713,657.854,505
96.100713,660.085,505
96.102715,658.394,505
96.104714,660.575,505
96.106723,667.785,505
96.108714,660.335,505
96.110715,658.985,505
96.112714,660.374,505
96.114714,657.915,506
96.116718,664.265,506
96.118714,658.395,506
96.120715,661.605,506
96.122715,659.384,506
96.124715,661.025,506
96.126717,660.985,506
96.128716,661.245,506
96.130715,659.485,506
96.132715,661.344,506
96.134715,658.485,506
96.136715,661.565,506
96.138725,669.375,506
96.140716,662.305,506
96.142715,659.144,506
96.144716,662.435,506
96.146716,660.515,506
96.148721,667.135,506
96.150716,660.115,506
96.152716,662.654,506
96.154716,659.415,506
96.156716,661.945,506
96.158719,662.295,506
96.160716,662.225,506
96.162717,661.204,506
96.164716,662.215,506
96.166716,659.685,506
96.168717,663.815,506
96.170730,674.125,506
96.172716,662.354,506
96.174717,660.615,507
96.176717,661.355,507
96.178717,660.765,507
96.180727,669.855,507
96.182718,659.744,507
96.184718,661.445,507
96.186717,662.385,507
96.188718,663.765,507
96.190723,667.055,507
96.192718,664.554,507
96.195098,1044.238,507
96.196719,662.355,507
96.198719,664.684,507
96.200721,666.815,507
96.202719,664.475,507
96.204718,664.705,507
96.206719,664.465,507
96.208718,664.084,507
96.210719,664.535,507
96.212733,679.715,507
96.214720,664.845,507
96.216718,663.185,507
96.218720,664.534,507
96.220719,664.635,507
96.222726,670.485,507
96.224720,666.604,507
96.226720,664.625,507
96.228719,665.514,507
96.230720,665.615,507
96.232724,669.775,507
96.234719,663.854,507
96.236720,665.365,507
96.238720,664.434,507
96.240721,667.145,507
96.242722,666.475,507
96.244734,680.295,507
96.246721,665.605,507
96.248720,665.814,507
96.250720,665.025,507
96.252722,667.725,507
96.254730,674.865,507
96.256721,667.465,507
96.258721,665.694,507
96.260721,667.875,507
96.262721,665.275,507
96.264726,672.055,507
96.266722,666.335,507
96.268722,668.084,507
96.270721,665.705,507
96.272721,667.175,507
96.274723,667.845,507
96.276722,668.175,507
96.278722,666.484,507
96.280722,668.065,507
96.282722,666.455,507
96.284722,668.115,507
96.286737,681.385,507
96.288722,668.064,507
96.290723,667.545,507
96.292723,668.805,507
96.294723,668.635,507
96.296730,675.415,507
96.298723,667.594,507
96.300722,667.345,507
96.302724,668.055,507
96.304724,670.455,507
96.306728,673.065,507
96.308723,669.494,507
96.310724,669.425,507
96.312723,669.815,507
96.314723,668.234,507
96.316726,671.675,507
96.318723,668.174,507
96.320724,670.395,507
96.322723,668.055,507
96.324725,671.234,507
96.326725,670.225,507
96.328737,683.035,507
96.330725,669.685,507
96.332725,671.675,507
96.334724,668.464,506
96.336724,669.885,506
96.338731,676.135,506
96.340725,671.615,506
96.342724,669.395,506
96.344726,671.684,506
96.346726,670.645,506
96.348729,675.505,507
96.350726,671.055,507
96.352726,672.805,507
96.354725,670.874,506
96.356725,671.805,506
96.358727,672.365,506
96.360740,686.255,507
96.362725,669.945,507
96.364727,673.004,507
96.366726,670.185,507
96.368727,672.775,507
96.370735,679.754,506
96.372726,672.375,506
96.374726,670.974,506
96.376726,671.875,506
96.378728,672.395,506
96.380732,678.415,506
96.382727,671.165,506
96.384728,673.314,506
96.386726,671.115,506
96.388729,675.085,506
96.390728,674.285,506
96.392728,673.885,506
96.394728,673.334,506
96.396728,673.485,506
96.398728,672.425,506
96.400727,672.605,506
96.402742,686.705,506
96.404729,674.314,506
96.406728,673.135,506
96.408729,674.505,506
96.410728,672.425,506
96.412734,680.285,506
96.414728,673.034,506
96.416729,674.675,506
96.418729,674.525,507
96.420730,675.225,507
96.422733,679.155,507
96.424729,675.695,507
96.426730,674.605,507
96.428729,675.405,507
96.430729,673.475,507
96.432731,677.085,507
96.434745,689.196,507
96.436731,677.025,507
96.438729,674.365,507
96.440731,676.615,507
96.442729,674.225,507
96.444739,684.925,507
96.446730,674.075,507
96.448730,676.645,507
96.450731,676.074,507
96.452731,677.215,507
96.454736,680.635,507
96.456730,676.315,507
96.458732,676.605,507
96.460732,678.234,507
96.462731,675.425,507
96.464733,679.014,507
96.466732,676.215,507
96.468732,678.425,507
96.470731,672.564,507
96.472733,678.175,507
96.474731,676.184,507
96.476747,692.845,507
96.478731,675.585,507
96.480733,679.025,507
96.482733,677.185,507
96.484733,678.975,507
96.486741,685.935,507
96.488732,678.785,507
96.490732,675.944,507
96.492733,679.005,507
96.494733,677.265,507
96.496737,683.545,507
96.498733,677.385,507
96.500734,680.375,507
96.502734,678.625,507
96.504732,677.775,507
96.506734,678.535,507
96.508753,698.955,507
96.510733,677.295,507
96.512734,680.615,507
96.514734,677.115,507
96.516734,680.625,507
96.518744,688.815,507
96.520733,678.315,507
96.522734,678.405,507
96.524735,681.375,507
96.526734,677.425,507
96.528739,685.705,507
96.530734,677.895,507
96.532735,681.265,507
96.534734,678.315,507
96.536735,677.365,507
96.538738,681.875,507
96.540735,681.345,507
96.542735,678.465,507
96.544736,681.135,507
96.546735,678.735,507
96.548735,681.055,507
96.550749,692.936,507
96.552735,681.315,507
96.554736,680.015,507
96.556735,681.425,507
96.558737,680.615,507
96.560745,690.976,507
96.562736,680.985,507
96.564736,681.845,507
96.566736,680.754,507
96.568737,683.305,507
96.570740,680.815,507
96.572736,682.705,507
96.574736,681.735,507
96.576736,682.595,507
96.578738,681.435,507
96.580738,684.355,507
96.582738,680.815,507
96.584736,681.835,507
96.586737,682.095,507
96.588738,683.995,507
